filename,title,feature,topic,role,level
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-versions/view-proof-versions.md,View proof versions,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-versions/view-version-details.md,View and manage proof version details,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-versions/download-versions.md,Download proof versions,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-reviewers/manage-proof-reviewers.md,Manage proof reviewers,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/configure-access-subscription-settings-proof.md,Configure access and subscription settings for a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/share-a-proof-in-workfront.md,Share a proof within Adobe Workfront,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/send-email-messages-to-users-proof.md,Send email messages to reviewers on a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-notifications/manage-proof-notifications.md,Manage proof notifications,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/manage-notifications-for-proof-comments.md,Manage notifications for proof comments and decisions,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-deadlines/manage-proof-deadlines.md,Manage proof deadlines,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-deadlines/set-deadline-basic-proof.md,Set a deadline for an existing basic proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-deadlines/add-edit-delete-deadline.md,"Add, edit, or delete a deadline for a stage",Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-deadlines/set-individual-deadlines.md,Set individual reviewer deadlines,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-proof-deadlines/remove-individual-deadlines.md,Remove individual reviewer deadlines,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/manage-automated-proofs/manage-automated-proofs.md,Manage automated proofs,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/view-aw-stages-proof.md,View Automated Workflow stages on a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/view-active-stages-proof.md,View active stages on a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/create-edit-automated-workflow-existing-proof.md,Create or edit an Automated Workflow for an existing proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/edit-proof-stages-and-reviewers.md,Edit proof stages and reviewers,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/convert-basic-automatic-workflow.md,Convert a basic workflow to an Automated Workflow on a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/managing-proofs-within-workfront/add-stages-users-to-automated-workflow-proof.md,Add stages and users to an Automated Workflow on a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/use-the-desktop-proofing-viewer/use-desktop-proofing-viewer.md,Use the Desktop Proofing Viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/use-the-desktop-proofing-viewer/installing-desktop-proofing-viewer.md,Install the Desktop Proofing Viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/use-the-desktop-proofing-viewer/update-the-desktop-proofing-viewer.md,Update the Desktop Proofing Viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/use-the-desktop-proofing-viewer/open-proofs-in-dpv.md,Open proofs in the Desktop Proofing Viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/use-the-desktop-proofing-viewer/review-non-interactive-content-in-desktop-proofing-viewer.md,Review non-interactive content in the Desktop Proofing Viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/use-the-desktop-proofing-viewer/faq-desktop-proofing-viewer.md,FAQ - Desktop Proofing Viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-proofs-in-wf.md,Review proofs within Adobe Workfront,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/review-a-proof.md,Review a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/view-a-proof.md,View content in a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/measure-an-area-proof.md,Measure an area within a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/change-unit-of-measurement-video.md,Change the unit of measurement of the timeline in a video proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/control-playback-video.md,Control playback in a video proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/enable-loop-video.md,Enable loop in a video proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/lock-or-unlock-proof.md,Lock or unlock a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/search-in-a-proof.md,Search content within a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/compare-proofs.md,Compare proofs,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/download-a-proof-in-viewer.md,Downloading a Proof in the proofing viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/keyboard-shortcuts-proof.md,Keyboard shortcuts in the proofing viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/interactive-content-in-web-viewer.md,Set up interactive content proofing in Web Proofing Viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/share-a-proof-in-proofing-viewer.md,Share a proof from the proofing viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/view-previous-version.md,View previous proof versions in the proofing viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/review-a-proof/view-interactive-content-as-it-appears-in-device.md,Change interactive proof resolution in the proofing viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/configure-proofing-viewer-settings.md,Configure proofing viewer settings,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/comment-on-proof.md,Comment on a proof overview,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/comment-on-proof-1.md,Comment on a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/view-proof-comments.md,View and reply to proof comments,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/search-filter-sort-comments.md,"Search, filter, and sort proof comments",Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/edit-a-proof-comment.md,Edit proof comments,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/resolve-proof-comments.md,Resolve proof comments,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/delete-proof-comment.md,Delete proof comments,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/use-actions-on-comments-in-viewer.md,Use actions on proof comments,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/comment-on-a-proof/tag-users-to-share-proof.md,Tag users to share a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/make-a-decision-on-a-proof/make-decision-on-proof.md,Make a decision on a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/make-a-decision-on-a-proof/approve-proof.md,Approve a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/make-a-decision-on-a-proof/make-decisions-on-proof.md,Make a decision on a proof in the proofing viewer,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/reviewing-proofs-within-workfront/make-a-decision-on-a-proof/change-existing-decision.md,Change an existing decision on a proof,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/tips-tricks-and-troubleshooting/tips-tricks-troubleshooting-proofing.md,"Tips, tricks, and troubleshooting for Proofing within Adobe Workfront",Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/tips-tricks-and-troubleshooting/report-which-users-have-proofing-license-in-wf.md,List users with a proofing license in Adobe Workfront,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/tips-tricks-and-troubleshooting/edit-proof-profile-bulk.md,Edit the Proof Permission Profile field in Bulk,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/tips-tricks-and-troubleshooting/disable-public-proofs.md,Disable sharing proof via public URL or embed code,Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/proofing/tips-tricks-and-troubleshooting/faq-proofing-in-wf-us-to-emea-migration.md,'FAQ: proofing within Adobe Workfront - US to EMEA migration',Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/tips-tricks-troubleshooting-approvals/tips-tricks-troubleshooting-approvals.md,"Tips, tricks, and troubleshooting for approvals",Digital Content and Documents,,,
help/quicksilver/review-and-approve-work/tips-tricks-troubleshooting-approvals/view-number-of-decisions-for-users.md,View the number of proof and document decisions for all users,Work Management,,,
help/quicksilver/timesheets/timesheets-all.md,Timesheets,Timesheets,,User,
help/quicksilver/timesheets/timesheets/timesheets.md,Timesheet details in Adobe Workfront,Timesheets,,User,
help/quicksilver/timesheets/timesheets/timesheets-overview.md,Timesheets overview,Timesheets,,User,
help/quicksilver/timesheets/timesheets/timesheet-layout.md,Understand the Timesheet layout,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/create-and-manage-timesheets.md,Create and manage timesheets in Adobe Workfront,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/create-timesheet-profiles.md,"Create, edit, and assign timesheet profiles",Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/define-hour-types-and-availability.md,Define hour types and availability for timesheets,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/create-tmshts.md,Create a single-use timesheet,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/edit-timesheets.md,Edit timesheet information,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/log-time.md,Log time,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/submit-timesheet-for-approval.md,Submit a timesheet for approval,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/timesheet-approvals.md,Approve a timesheet,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/view-total-hours-timesheets.md,View total hours on the timesheet,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/view-and-manage-comments-timesheets.md,View and manage comments on a timesheet,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/delete-timesheet-profiles.md,Delete timesheet profiles,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/delete-timesheets.md,Delete timesheets in Adobe Workfront,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/manually-generate-timesheets.md,Manually generate timesheets,Timesheets,,User,
help/quicksilver/timesheets/create-and-manage-timesheets/export-timesheets.md,Export a list of timesheets,Timesheets,,User,
help/quicksilver/timesheets/config-timesheet-prefs/configure-timesheet-preferences.md,Configure how time is logged,Timesheets,,User,
help/quicksilver/timesheets/config-timesheet-prefs/config-time-logged-hrs-days.md,Configure whether time is logged in hours or days,Timesheets,,User,
help/quicksilver/timesheets/tips-tricks-and-troubleshooting/tips-tricks-and-troubleshooting-timesheets.md,"Tips, tricks, and troubleshooting for timesheets",Timesheets,,User,
help/quicksilver/timesheets/tips-tricks-and-troubleshooting/correct-start-day-of-work-week.md,Correct the start day of the work week for Timesheets,Timesheets,,User,
help/quicksilver/timesheets/tips-tricks-and-troubleshooting/prevent-recalculate-finance-action.md,Prevent the Recalculate Finances action from affecting historic hours when rates change,Timesheets,,User,
help/quicksilver/timesheets/tips-tricks-and-troubleshooting/track-hour-records-with-wfapi.md,Track Hour Records with the Adobe Workfront API,Timesheets,,User,
help/quicksilver/timesheets/tips-tricks-and-troubleshooting/unable-to-log-time-future-dates.md,Unable to Log Time for Future Dates,Timesheets,,User,
help/quicksilver/scenario-planner/scenario-planning.md,Adobe Workfront Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/get-started-with-scenario-planning.md,Get started with the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/scenario-planner-overview.md,The Scenario Planner overview,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/access-needed-to-use-sp.md,Access needed to use the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/copy-initiatives.md,Copy initiatives in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/create-and-compare-scenarios-for-a-plan.md,Create and compare plan scenarios in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/create-and-edit-initiatives.md,Create and edit initiatives in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/create-and-edit-plans.md,Create and edit plans in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/delete-initiatives.md,Delete initiatives in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/delete-plans.md,Delete plans in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/import-projects-to-plans.md,Import projects to plans in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/initiatives-overview.md,Initiatives overview in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/plans-overview.md,Plans overview in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/prioritize-initiatives.md,Update initiative priorities in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/publish-scenarios-update-projects.md,Update or create projects by publishing initiatives in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/overview-reconcile-allocations-between-projects-initiatives.md,Overview of reconciling resource allocations between projects and initiatives,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/request-access-to-plan.md,Request access to a plan in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/resolve-conflicts-in-sp.md,Resolve initiative conflicts in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/share-a-plan.md,Share a plan in the Scenario Planner,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/show-role-allocation-task-list-nwe.md,Show role allocation for projects and initiatives in the task list,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/scenario-planner/show-role-allocation-workload-balancer.md,Show role allocation for projects and initiatives in the Workload Balancer,"Workfront Scenario Planner, Strategic Planning",,User,
help/quicksilver/workfront-goals/workfront-goals.md,Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/wf-goals-overview.md,Adobe Workfront Goals overview,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/goal-management.md,Goal management in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/getting-started-with-wf-goals.md,Get started with Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/access-goals-in-wf-goals.md,Access and open goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/access-needed-for-wf-goals.md,Requirements to use Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/activate-goals.md,Activate goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/calculate-goal-progress.md,Overview of goal progress and condition in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/close-and-reopen-goals.md,Close and reopen goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/copy-goals.md,Copy goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/create-goals.md,Create goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/delete-and-deactivate-goals.md,Delete and deactivate goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/edit-goals.md,Edit goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/filter-information-wf-goals.md,Filter information in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/goal-status-overview.md,Goal status overview in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/manage-goal-comments.md,Manage goal comments in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/update-goals-in-goal-details-panel.md,Update goals in the Goal Details panel in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-management/view-in-trouble-goals.md,Review in-trouble goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-alignment/goal-alignment.md,Review the following articles to understand how to align goals in Workfront Goals.,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-alignment/align-goals-by-connecting-them.md,Align goals by connecting them in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-alignment/align-goals-by-converting-results-activities.md,Align goals by converting results and activities to goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-alignment/goal-alignment-overview.md,Goal alignment overview in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-alignment/navigate-goal-alignment-chart.md,Navigate the Goal Alignment section in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-alignment/remove-goal-alignment.md,Remove goal alignment in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-review-and-workfront-goals-sections/goal-review-wf-goals-sections.md,Goal review and the Adobe Workfront Goals sections,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-review-and-workfront-goals-sections/overview-of-wf-goals-sections.md,Overview of the Adobe Workfront Goals sections,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-review-and-workfront-goals-sections/check-in-goals.md,Update goal progress in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-review-and-workfront-goals-sections/manage-goals-in-goal-list.md,Manage goals in the Goal List of Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/goal-review-and-workfront-goals-sections/review-goal-graphs.md,Review graphs to understand goal progress trends in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/results-and-activities/results-and-activities.md,Results and activities in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/results-and-activities/add-activities-to-goals.md,Add activities to goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/results-and-activities/add-results-to-goals.md,Add results to goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/results-and-activities/connect-projects-to-goals-overview.md,Add projects to goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/results-and-activities/edit-results-and-activities.md,Edit results and activities in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/results-and-activities/get-started-with-results-and-activities.md,Get started with results and activities in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/results-and-activities/remove-results-activities-from-goals.md,Remove progress indicators from goals in Adobe Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/workfront-goals-settings/wf-goals-settings.md,Adobe Workfront Goals settings,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/workfront-goals-settings/customize-wf-goals-terminology.md,Customize Adobe Workfront Goals terminology,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/workfront-goals-settings/share-a-goal.md,Share a goal in Workfront Goals,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-goals/workfront-goals-settings/wf-goals-notifications.md,Enable Adobe Workfront Goals notifications,"Workfront Goals, Strategic Planning",,User,
help/quicksilver/workfront-fusion/workfront-fusion-2.md,Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/get-started.md,Get started with [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/workfront-fusion-overview.md,Adobe Workfront Fusion overview,Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/basic-terms.md,Basic terms in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/create-a-practice-automation-scenario.md,Create a practice automation scenario in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/create-a-practice-scenario.md,Create a practice integration scenario in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/fusion-performance-guardrails.md,Adobe Workfront Fusion performance guardrails,Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/ip-addresses-for-fusion.md,IP Addresses for accessing Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/license-automation-vs-integration.md,Adobe Workfront Fusion licenses,Workfront Fusion,,,
help/quicksilver/workfront-fusion/get-started/operations-in-workfront-fusion.md,Operations in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/workfront-fusion-basics/workfront-fusion-basics.md,Adobe Workfront Fusion basics,Workfront Fusion,,,
help/quicksilver/workfront-fusion/workfront-fusion-basics/change-profile-settings.md,Change profile settings in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/workfront-fusion-basics/delete-user-data.md,Delete user data In [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/workfront-fusion-basics/faq.md,Adobe Workfront Fusion FAQ,Workfront Fusion,,,
help/quicksilver/workfront-fusion/fusion-in-admin-console/fusion-in-admin-console.md,Adobe Workfront Fusion in the Adobe Admin Console,Workfront Fusion,,,
help/quicksilver/workfront-fusion/fusion-in-admin-console/fusion-unified-experience.md,Adobe Unified Experience for Workfront Fusion,Workfront Fusion,,,
./help/quicksilver/workfront-fusion/fusion-in-admin-console/add-fusion-users-admin-console.md,Add users to Adobe Workfront Fusion through the Adobe Admin Console,Workfront Fusion,,,
./help/quicksilver/workfront-fusion/fusion-in-admin-console/delete-fusion-users-admin-console.md,Delete users through the Adobe Admin Console,Workfront Fusion,,,
./help/quicksilver/workfront-fusion/fusion-in-admin-console/fusion-adobe-admin-console.md,Platform-based administration differences (Adobe Workfront Fusion/Adobe Business Platform),Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/connections.md,Connections in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/about-connecting-wf-fusion-to-app-or-service.md,About connecting [!DNL Adobe Workfront Fusion] to an app or service,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/connection-instruction-toc.md,Create connections in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/connect-to-fusion-general.md,Create a connection to [!DNL Adobe Workfront Fusion] - Basic instructions,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/connect-wf-fusion-to-any-web-service.md,Connect [!DNL Adobe Workfront Fusion] to any web service,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/connect-wf-web-service-uses-api-token-auth.md,Connect [!DNL Adobe Workfront Fusion] to a web service that uses API token authorization,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/connect-to-google-with-new-security-measures.md,Connect [!DNL Adobe Workfront Fusion] to [!DNL Google Services] with updated security measures,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/connect-fusion-to-google-using-oauth.md,Connect [!DNL Adobe Workfront Fusion] to [!DNL Google Services] using a custom OAuth client,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/call-the-ms-graph-rest-api-.md,Call the MS Graph REST API via the [!DNL Adobe Workfront Fusion] HTTP &gt; Make an OAuth 2.0 request module,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/keys.md,Keys in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/connections/receive-a-webhook-from-a-web-service.md,Receive a webhook from a web service,Workfront Fusion,,,
help/quicksilver/workfront-fusion/errors/errors.md,Errors in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/errors/error-processing.md,Error processing in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/errors/error-handling.md,Error handling in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/errors/directives-for-error-handling.md,Directives for error handling in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/errors/retry.md,Retry error handling in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/errors/throw.md,Throw error handling in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/errors/advanced-error-handling.md,Advanced error handling in [!DNL Adobe] Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/functions.md,Functions in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/general-functions.md,General functions in Adobe Workfront Fusion,Workfront Fusion,,,
